SW,LW,T2m,GBI,Nao
79.39697045,244.7768716,276.3762632,4999.595549000001,-1.0030000209999999
81.77612957,244.0201839,276.72260639999996,4993.354036,-0.578000009
82.46131851,242.8363971,276.8710722,4992.911427,-0.620999992
80.32342908,242.3043275,277.3193235,4990.000211,-0.588999987
81.33192094,242.35337379999999,277.7619781,4998.176716,-0.222000003
80.60861655,241.20573560000003,278.0312059,5023.937179,0.202999994
82.41545396,240.4938048,278.3266596,5043.95269,0.20200000699999998
79.01678218,241.79757469999998,278.51993369999997,5046.31236,0.034000002
79.88774588,243.0523706,278.6545494,5045.815654999999,0.17000000199999998
82.77688594,243.33908300000002,278.75606980000003,5052.442817,0.714999974
83.18329646,242.87944680000004,278.30488219999995,5078.593461,0.463999987
91.34119959,241.09679959999997,278.8368485,5123.152749,-0.055
90.55315125,239.81922180000004,279.0604983,5166.740531,-0.10300000000000001
93.43575476,239.57325260000002,279.34240719999997,5202.567768999999,-0.09799999699999999
95.1095825,240.17728530000002,279.5902107,5219.018847,0.07
95.54763318,240.7755983,279.7958913,5235.662501,0.310000002
96.47745638,241.6763165,280.1005392,5254.446777,0.419999987
95.66779135,242.0843227,280.1895947,5269.828883,0.391000003
93.66322719,243.1301835,280.4060159,5301.966216,-0.029999999
96.84315909,245.40227369999997,279.800902,5345.538105,-0.29199999600000004
96.63141793,245.55753509999997,279.9968068,5393.7479299999995,0.026000001000000002
104.8960116,245.01444190000004,280.04667810000007,5444.78014,0.064999998
104.6800396,245.8677304,280.4472349,5487.498285000001,-0.189999998
112.3452209,247.8346732,281.04896180000003,5512.807445,-0.10000000099999999
112.06477050000001,248.7451085,281.4746254,5511.505607,0.150000006
111.87884150000001,249.7181756,281.7189317,5477.944767,0.104999997
113.454548,250.93070490000002,282.156573,5423.753221,0.075999998
115.3625648,250.93105780000002,282.2851548,5367.525988,0.37200000899999996
115.87922140000002,252.3991875,281.97621319999996,5320.908898,0.323000014
114.83097079999999,253.70458390000002,281.6707702,5276.966783,0.266000003
114.00462079999998,253.2261926,281.7160975,5239.470743,0.337000012
116.12561880000001,252.0534038,281.7946703,5212.804304,0.596000016
117.92500700000001,251.22714449999998,281.9316026,5192.492032,0.972000003
115.35915700000001,251.13654759999997,282.19584560000004,5171.632041,1.093000054
117.73145420000002,249.8367921,282.697127,5151.469779999999,1.182000041
116.2708533,248.23760019999997,283.0502065,5140.739694,1.1920000309999998
116.74423759999999,247.1759113,283.04969339999997,5129.783408,1.279000044
118.81854990000001,246.2467153,282.9873451,5105.665707,1.460999966
117.89884620000001,247.3931875,282.8108103,5078.310757,1.233999968
114.50044720000001,248.67170330000002,282.9787591,5067.010268,0.97299999
114.02326599999999,248.85650519999996,282.9216735,5080.09676,0.97299999
119.0546655,247.3140711,282.8751517,5121.9421649999995,0.8989999890000001
119.64903989999999,246.02687310000002,283.0989375,5178.047919,0.989000022
123.236752,246.70434419999998,283.32968950000003,5211.105194,1.0520000459999999
124.3125946,249.5344284,283.49592260000003,5214.765087,0.6930000190000001
120.07131389999999,253.50612169999997,283.2535012,5210.318216,0.7239999770000001
120.3781756,255.36767969999997,283.4132337,5202.890321,0.85799998
118.6272018,256.8969349,283.708777,5195.87158,1.044999957
119.7618071,257.2407462,284.2006565,5191.9780359999995,1.371000051
124.9909712,255.84797200000003,284.5722043,5199.255384,1.666000009
125.95360459999999,253.95217090000003,284.5875788,5210.756918,1.4049999709999998
130.7941941,251.85841769999996,284.7108849,5229.43987,0.788999975
130.66540859999998,250.6910325,284.9245331,5253.387734,0.48699998899999997
132.84561920000002,250.7373394,284.56337260000004,5264.168315999999,0.133000001
134.08284129999998,251.76609190000002,284.3804534,5277.386973,0.096000001
133.1456319,252.3193738,284.53907139999995,5297.117313000001,0.575999975
133.6913193,252.17409359999996,284.8203269,5313.124783,0.924000025
139.44742050000002,250.70626030000003,284.8294872,5322.257772,1.4010000230000001
139.49450869999998,249.83261180000002,285.0746129,5321.279538000001,1.690999985
139.1301676,250.4778722,285.61739900000003,5323.361873,1.917000055
142.2399796,249.8052193,286.1252944,5338.312741,1.8719999790000001
143.05178909999998,249.4294875,286.1203075,5360.79849,1.1710000040000001
142.9993232,249.27242259999997,286.1535233,5385.779225,0.852999985
152.6938032,249.5823583,286.0919795,5406.014256,0.8980000020000001
151.6500391,250.89706370000002,285.9166829,5418.583421,0.8349999790000001
155.695676,252.2723305,285.7907947,5430.493726,0.74000001
155.3568343,254.341005,285.6985089,5451.86353,0.541000009
155.3734687,256.82084130000004,285.7447024,5477.150484000001,0.55400002
154.7358589,258.3908665,285.6717463,5496.748813,0.8370000120000001
157.90104019999998,259.0664729,285.73068,5506.577903,1.1100000140000001
155.34836940000002,260.85999730000003,285.9722025,5506.652463,1.014000058
159.3530127,262.7131184,286.2631025,5508.666725,0.453000009
158.530317,264.0115283,286.2936917,5519.023983,0.064999998
162.6217025,264.86534480000006,286.2162815,5530.442193,-0.298000008
164.9372836,263.95035609999996,285.92586830000005,5538.177371,-0.536000013
167.57155780000002,263.6268401,285.63305660000003,5531.861449,-0.92900002
170.0118955,263.1690607,285.7117582,5510.916786,-1.3860000369999999
167.61711019999998,262.959689,285.72809069999994,5490.224102,-1.4620000119999998
168.1827366,264.2991087,285.7876867,5468.958363000001,-0.8190000059999999
170.0574788,264.36900660000003,285.96257349999996,5443.115545000001,-0.24699999399999997
172.39286069999997,263.7136504,286.2582818,5419.245237,0.078000002
173.8416986,263.7022399,286.08032139999995,5404.9171240000005,0.06199999900000001
174.87841219999999,265.3188363,285.9659238,5399.901654,-0.06199999900000001
165.02694419999997,267.8079527,286.21514080000003,5394.855054,-0.172000006
165.86597759999998,269.3540914,286.37182989999997,5381.842672,-0.150999993
160.67070990000002,270.4755923,286.17007830000006,5365.688118,0.232999995
159.40936630000002,271.0414664,285.9729388,5347.095107,0.54400003
163.49917319999997,270.9629645,285.82518799999997,5329.279607,0.8220000270000001
163.73814730000004,270.85719900000004,285.9382423,5321.880222,0.904999971
161.5868728,270.68228650000003,285.90077060000004,5318.394539,0.9580000040000001
165.1870711,271.0343127,285.59124130000004,5312.754981,0.9620000120000001
167.03420469999998,270.2508573,285.4726963,5307.156522,0.754000008
169.41766289999998,269.9172349,285.3501374,5293.142922999999,0.13799999699999999
172.9749257,269.24737430000005,285.3052078,5262.021735,-0.10899999699999999
171.883753,268.6908155,285.3570268,5227.606836,0.12399999800000001
179.854446,267.871467,285.17346969999994,5213.91111,0.46299999999999997
179.6082059,266.8212456,284.7853523,5217.060571,0.640999973
183.7488735,266.65921299999997,284.49654110000006,5218.492574,0.49000001
184.3956143,266.41342169999996,284.4448521,5220.921103,0.768000007
187.23848700000002,267.6322174,284.84668999999997,5238.613345000001,0.852999985
189.20523319999998,269.2525958,285.2821017,5260.053053000001,0.977999985
183.0042095,270.4219627,285.31251460000004,5272.413977,0.8809999820000001
185.39066259999998,271.8417809,285.0065029,5277.212429,0.666000009
185.28525159999998,273.6505202,285.22433039999993,5281.436551,0.31099999
184.9534102,274.76984060000007,284.98323450000004,5292.385093,0.071999997
180.6069788,274.8409544,284.97722969999995,5310.525226,0.13099999699999998
182.7093062,274.0380523,284.73278189999996,5337.124932,0.628000021
186.3307602,272.77123660000007,284.2672639,5365.157942,0.864000022
185.7770062,272.4093059,284.0668756,5387.611947,0.335999995
189.75205219999998,271.4718443,283.95941170000003,5401.405275,-0.24699999399999997
189.9577024,270.2727151,283.9126785,5409.284318999999,-0.419999987
198.55318,270.0344956,283.8172139,5420.656247,-0.273999989
196.288815,270.73199619999997,283.9394274,5435.077933,-0.037000000000000005
198.5271563,271.96166669999997,284.05883910000006,5447.158415,-0.23700000300000001
198.54160430000002,272.8207681,283.9733906,5451.153328,-0.644999981
201.6148344,272.3082776,283.7467688,5442.870465,-0.7620000240000001
204.49025590000002,271.4188519,283.8878087,5425.578621,-0.76700002
206.58012209999998,271.052889,283.8166085,5409.548379999999,-0.81400001
206.3877207,270.7726561,283.5780378,5408.320356,-0.76700002
207.92138630000002,271.0578895,283.44732180000005,5425.037043,-0.331999987
207.1807887,271.48075589999996,283.3656089,5449.993547,0.120999999
203.3520245,272.7176967,283.0346273,5470.854142,0.501999974
203.906087,273.9354262,282.8259079,5484.326779,0.9440000059999999
204.4265869,274.779329,282.7928042,5492.517807,1.3719999790000001
204.9740426,275.3553045,282.53240310000007,5488.925699,1.521999955
212.97237090000002,276.28142149999996,282.09217639999997,5473.482058,1.355000019
213.29156170000002,278.51912860000004,281.7239915,5456.898145,1.167999983
216.0856307,279.8819883,281.6188833,5437.574542,1.024999976
218.02366800000001,280.9544165,281.60162310000004,5419.718959000001,0.8220000270000001
211.73015440000003,283.0759415,281.391029,5410.882744,0.839999974
212.7798628,283.0974217,281.4832951,5414.660764,1.0789999959999999
215.0643031,281.6121703,281.331121,5427.916165,1.164999962
217.80543390000003,281.3586753,281.6411823,5439.0755420000005,0.652999997
215.6443693,282.5351448,281.7470478,5439.803542000001,0.057
215.7082065,283.8027535,281.1408776,5428.676843,-0.310000002
221.3869219,283.022864,280.92744480000005,5403.379601,0.13099999699999998
225.1265815,282.4771184,280.8886747,5368.245231,0.6919999720000001
231.5140589,282.351819,280.67026450000003,5346.024646,0.686999977
231.7191139,282.1526513,280.6419773,5342.851111,0.9309999940000001
234.58322259999997,283.47931339999997,280.7084091,5349.241924,0.896000028
233.0538583,285.2004706,280.5530372,5361.093683,0.8489999770000001
232.68956540000002,286.42294469999996,280.0716539,5373.628499,0.786000013
230.83337659999998,287.2184648,279.7802213,5386.6398039999995,0.38600000700000003
228.7181597,287.46306150000004,279.6150929,5400.419442,0.071999997
230.2127227,287.0850352,279.7757329,5401.636194,-0.086000003
232.8194498,286.7814277,279.3798844,5375.784371,-0.17800000300000002
233.5702569,287.37205730000005,279.11248670000003,5335.803346,-0.307000011
232.828795,288.0456377,278.9563341,5317.943535,-0.465999991
234.2494142,287.3357576,278.7588682,5330.093932,-0.674000025
237.947873,286.8480088,278.79362339999994,5351.8434369999995,-0.579999983
238.80458739999997,287.3364778,278.57714649999997,5370.866658,-0.523999989
238.99331349999997,287.9810332,278.62438399999996,5381.021320000001,-0.541999996
240.5101251,289.4583736,278.5501253,5385.694066,-0.582000017
235.77543640000002,290.2058257,278.22594189999995,5393.386706,-0.7760000229999999
237.04728540000002,290.86039480000005,278.0505309,5402.770861,-1.098999977
238.68737230000002,290.82353989999996,278.4300108,5411.015251,-1.3960000280000002
237.3180355,290.82012169999996,277.8234636,5411.447727000001,-1.440999985
237.64567630000002,291.8882849,277.33829219999996,5398.010027,-0.8519999979999999
235.81359849999998,293.61672250000004,277.55126789999997,5375.8226859999995,-0.745000005
233.48958230000002,294.6207476,277.307306,5364.016917,-0.58099997
233.5071164,295.3596018,277.12007489999996,5366.419559,-0.071000002
230.99785919999997,296.6114895,276.8289662,5377.526354,0.47099998600000004
232.7366805,296.1049086,276.41769700000003,5393.401952,0.474999994
235.96301519999997,295.60209330000004,275.7295327,5412.732363,0.32100001
235.6842168,294.72420550000004,275.26518239999996,5429.2320119999995,0.261999995
240.30881839999998,294.7256205,274.826151,5427.7693899999995,0.182999998
238.9630647,295.7122482,274.6082091,5413.031676,0.323000014
238.305906,296.020433,274.6352904,5391.765050999999,0.465999991
239.5462974,296.3228596,274.4353091,5369.143403,0.128000006
246.4408501,295.83261339999996,274.56466980000005,5366.410371,-0.001
249.0283883,294.9324774,274.4745466,5387.649813,0.485000014
252.78681740000002,295.13741949999996,274.34232579999997,5410.419712,0.961000025
252.823884,296.64379239999994,274.1042173,5422.71444,0.952000022
250.1189278,298.1216663,273.6228285,5421.049077000001,0.625999987
251.0623629,298.6784071000001,273.15411389999997,5408.653676,0.224000007
255.94984440000002,299.0461972,273.0523762,5400.2855979999995,-0.18199999600000002
255.8858696,299.74188169999996,272.984655,5404.199554,-0.326000005
253.35275890000003,300.4200505,273.338569,5417.199927000001,0.055
254.42037549999998,300.3132327,273.4161165,5438.114505,0.8730000259999999
262.1616748,300.32359310000004,273.13199460000004,5460.281686,1.18599999
260.12111749999997,302.2153247,272.8831827,5469.205385,0.896000028
251.8430017,304.8936631,272.32792620000004,5464.350557,0.686999977
250.99180330000002,307.2215211,271.710767,5456.894575,0.577000022
238.76595980000002,309.46222339999997,271.2787665,5455.671161,0.264999986
237.2963704,309.539683,270.904357,5463.195813,0.075000003
232.89350530000004,310.00856780000004,270.3471135,5476.532133,0.201000005
233.0757714,310.9673596,270.11263239999994,5493.478236999999,0.437000006
231.21942579999998,310.7761523,269.7017336,5505.1761670000005,0.663999975
232.5136463,311.08711139999997,269.6741962,5500.960727000001,0.441000015
234.38022569999998,310.2867232,269.8873195,5478.622605,-0.043000000999999996
236.66552480000001,308.4369614,270.4419139,5439.831911,-0.13099999699999998
241.5458582,307.2845119,271.2171982,5403.606165,0.202999994
244.4692952,306.40139569999997,271.6760873,5379.7066859999995,0.6629999879999999
244.5119373,305.6006657,272.4135036,5364.139295,0.47299999
248.6543878,304.9699906,272.5534956,5356.673804,0.20900000600000002
253.1036713,304.6936412,272.0271953,5345.254372,0.024
251.8731367,306.5880838,271.67105919999995,5337.660003,-0.011000000000000001
244.488307,308.63659789999997,271.7765463,5347.209720000001,-0.074000001
242.5201051,309.0220934,271.68658389999996,5361.867117,-0.226999998
247.31476669999998,308.919782,271.59875189999997,5373.750917,-0.186000004
245.8582778,309.67175289999994,271.2890883,5372.305144,0.009000000000000001
238.45248030000002,310.7899882,270.9247784,5353.811358,0.280000001
238.77453909999997,311.98984360000003,270.45761380000005,5335.972195,0.07299999900000001
239.83331830000003,312.6686853,270.0703392,5330.172895000001,0.150999993
239.164977,311.3100213,269.70029,5342.648342,0.451999992
248.5216187,309.2333143,269.59752349999997,5369.851903,1.044999957
249.8978474,308.402096,269.61479269999995,5393.044832,1.457000017
250.78501009999997,309.1855897,269.32345580000003,5405.190464,1.707999945
248.0952961,310.51643210000003,269.8168435,5409.983279,1.4249999519999998
246.4663074,311.2188417,269.9738223,5414.023558,0.9869999890000001
245.6241497,311.21133010000005,269.8585169,5419.379997999999,0.578999996
240.0115432,312.93717180000004,269.70407810000006,5420.311140999999,0.147
242.78488450000003,314.248618,269.61661430000004,5417.505429,0.142000005
238.7632301,314.35007,268.51590689999995,5412.808176,0.575999975
238.92739369999998,314.6555543,267.8555159,5412.502969,0.731999993
240.1852097,314.1193515,267.3692273,5422.685533,0.81099999
241.90147430000002,313.13180939999995,266.335187,5434.634666,0.632000029
246.5504417,313.0191384,265.75215130000004,5433.090881,0.185000002
246.79076580000003,313.1812278,265.21455269999996,5421.191766,-0.063000001
243.42693640000002,314.0094722,264.6768824,5413.944578000001,0.028999999
242.0343059,315.5969234,265.1124043,5412.026095,0.082000002
237.8159372,316.10627089999997,265.3444873,5415.31326,0.066
238.00323819999997,316.75051260000004,265.8815507,5422.930371,0.375
238.1735031,317.1493477,266.0443739,5428.387,0.37900000799999994
238.61870660000002,317.14928310000005,266.75208100000003,5423.271564,0.027000001000000003
242.3787446,316.625994,267.4412765,5409.095072,0.27700001
241.8619674,316.0474578,267.9147704,5395.306019,0.633000016
249.0026625,315.18051610000003,268.03677680000004,5393.996813000001,0.416000009
250.0555998,314.6431062,268.4478479,5419.354236,0.26699999
255.1151776,314.1867833,268.4244378,5456.722682,0.08500000099999999
254.81736719999998,314.3339102,268.6632293,5481.383925,-0.067000002
247.38690789999998,315.55686360000004,268.910145,5490.1837829999995,0.08500000099999999
245.5879335,317.042927,269.2937307,5487.780919,0.331
239.4314216,317.9962183,269.4640316,5488.084905,0.42800000299999996
237.65849920000002,318.78726789999996,269.2273275,5494.310073,0.14000000099999999
226.687883,320.2504037,268.9597506,5497.423741,-0.064999998
229.53384599999998,320.5402254,268.4058875,5495.073152,0.048999999
228.24701859999996,320.17861899999997,267.5319237,5484.065571,0.312000006
228.6877221,319.77135380000004,266.3641895,5469.499425999999,0.218999997
237.3596736,318.70115630000004,265.62880409999997,5464.004284000001,0.07299999900000001
235.97307999999998,318.3416601,264.9971991,5468.261493,-0.021
234.97908700000002,319.4338341,264.371074,5472.088771,-0.11699999900000001
234.47341380000003,321.07796510000003,264.2694105,5462.247300999999,-0.43999999799999995
233.3864344,321.56609469999995,263.7966565,5437.864661,-0.48199999299999996
232.1832562,322.4833613,264.1253929,5415.029855,-0.218999997
233.19251040000003,323.4516876,263.8607964,5401.31503,0.30099999899999996
234.1990471,324.6317955,263.8912022,5388.100802,0.8029999729999999
239.566279,324.58571960000006,263.902919,5376.317985000001,0.763999999
237.79743760000002,324.5873109,263.7334969,5381.236981,0.672999978
237.2632059,325.200565,265.1895184,5401.912434000001,0.34799999
237.60046409999998,325.41417889999997,265.8805093,5425.2636649999995,-0.082000002
239.29293909999998,326.2352694,266.3010895,5442.342288,-0.26300001100000003
238.374156,327.0419012,266.4411953,5448.291583,-0.284000009
230.1071096,328.9036898,266.68011839999997,5450.155798,-0.24300000100000002
227.3710048,329.8026403,266.7471578,5457.45515,-0.189999998
221.82601519999997,330.6338484,266.0400635,5462.105445,-0.122000001
220.1657627,331.01527169999997,265.9325331,5458.39694,-0.264999986
224.2299586,331.23584460000006,266.2126028,5461.0265899999995,-0.68599999
223.8256528,331.3762276,266.3048829,5474.425113,-1.085999966
218.8153874,330.71241610000004,266.6372416,5492.014518999999,-1.4600000380000002
220.616387,329.7245425,267.7848687,5510.48341,-1.506999969
217.5103738,328.63889819999997,267.4575975,5520.6003009999995,-1.52699995
215.84457169999996,328.9684067,265.9440565,5514.711731,-1.175999999
213.5749781,328.372307,265.393643,5511.027389,-1.055999994
213.63832069999998,327.21903480000003,264.36408880000005,5513.416972999999,-1.052999973
214.5814275,327.12769130000004,263.8333481,5506.567743,-0.903999984
214.75115469999997,327.64822030000005,263.9982237,5496.647715,-0.736000001
216.62962579999999,327.61560089999995,264.37828390000004,5485.719463,-0.574999988
217.6158833,327.2046939,264.5598634,5477.524107,-0.477999985
217.05018969999998,327.8722513,265.3275115,5477.750252000001,-0.31099999
215.26159669999998,329.4468521,266.155039,5489.717576,-0.254000008
213.36403019999997,330.27731439999997,266.7327623,5511.346253,-0.10800000300000001
210.6731674,330.2544162,266.95401880000003,5535.52261,-0.097000003
214.81396830000003,329.750149,266.5646066,5556.522612,-0.389999986
213.164635,329.57523169999996,266.8881174,5564.913669,-0.728999972
206.8141317,331.0661841,267.2656148,5564.683102,-0.736000001
206.3543659,331.19723999999997,267.8254641,5565.004861,-0.671000004
206.2658438,329.81609289999994,267.4209981,5570.034632,-0.667999983
207.66579730000004,328.7313337,267.1040931,5583.586601,-0.606000006
210.9658355,328.1600851,267.0553818,5602.942011,-0.518000007
208.2011201,328.5393756,266.4821375,5619.522178,-0.441000015
205.9221316,329.7205245,266.4753408,5624.340048,-0.238000005
204.2669381,329.7834786,266.347971,5615.311089,0.097000003
209.2402945,329.77456639999997,266.4399714,5589.086484,0.5059999820000001
210.13346040000002,329.9462999,266.6474601,5554.33616,0.8550000190000001
209.7361847,330.05480719999997,266.9794709,5529.2441579999995,1.0030000209999999
212.0419546,330.8995463,267.0272048,5515.64576,1.228999972
205.1624888,331.67782789999995,266.8786513,5504.497625,1.207999945
203.8726026,332.00880060000003,266.2702858,5496.502693,1.085000038
197.7231716,332.9912965,265.83702709999994,5499.235011,0.938000023
