1,2,3,4,5,6
0.584999772,1.150678222,5.542794609,1.36123476,3.757077669,6.637173736
0.132933701,1.355392023,5.762119743,1.446303143,3.656143956,6.586730715
0.480486803,1.039029757,5.452510366,0.780360682,3.283069355,6.12389166
0.766706945,1.219532565,5.211017908,1.4646257,4.1965817,6.478071865
0.832832748,1.529948008,5.102790792,1.220540087,4.271653087,6.162023429
0.864074201,1.204094531,5.674641772,0.727119959,4.044788093,6.390079492
0.685186278,1.420880715,5.892395988,1.411254426,3.981695806,7.092453016
0.323210403,1.416072875,6.245914044,0.290872343,3.286513967,7.038837319
0.673328363,1.107091863,5.688974703,1.376986927,4.138425514,7.083465135
0.663894084,1.469037797,5.078045915,0.528383253,3.425059878,6.809015652
0.081182892,1.519426048,5.784340846,0.278671698,2.767206502,6.351729393
0.483787099,1.019313723,5.800231673,0.945090395,3.505977691,6.039933761
0.84963354,1.655598126,5.21697008,0.506097673,3.010841243,5.08430166
0.810679177,1.791349911,6.023367949,0.171475983,2.900178705,5.365712616
0.401700193,1.165914852,6.35701634,0.422704139,2.808266668,5.016584494
0.878422315,1.179936072,6.364299466,0.88192711,2.575929978,5.276627281
0.074531865,1.159205349,5.904213326,0.528301221,2.586974174,4.734678143
0.207589216,1.320381086,6.029502106,0.779415402,3.231439538,4.545017144
0.316214145,1.540589341,5.903467626,0.306314719,3.085826374,4.449373628
0.351981662,1.485789959,5.672200544,0.301329313,2.575958975,4.716187142
0.344766187,1.024279437,5.523947504,0.270401082,2.230623746,5.179372343
0.872408403,1.579311973,5.39545549,0.652505477,2.592295579,4.914091841
0.073562311,1.087384937,5.855849093,-0.240870928,1.908678443,4.208821984
0.779747707,1.214372089,5.127960105,0.709401424,2.143374775,4.247633902
0.663786012,1.510478021,5.649217286,0.180591626,2.067125778,3.959612016
0.591086462,1.245384092,5.483531078,0.66243591,2.254034496,3.76862137
0.635100066,1.47983663,5.213716241,0.852768205,3.031573823,3.811162986
0.816320653,1.018864591,5.346524754,0.147243635,2.915100147,4.164425883
0.781676705,0.938305976,5.375374896,0.402957378,2.574093313,4.955178506
0.640626242,0.753119445,4.982058164,0.59621498,2.890471826,5.403780913
0.022334737,0.964151174,5.059029069,0.235267314,2.148680738,4.51736254
0.397206078,1.345098488,5.162285138,-0.284813801,1.538012686,5.272467153
0.215715077,0.822593863,5.288588829,0.076101205,0.996060749,4.393739602
0.158625416,1.604633966,4.594419976,0.271278998,1.692210096,3.456507125
0.332381235,1.375845549,4.96612484,0.518049591,1.707357639,3.148151687
0.590619017,1.472287018,5.123519625,0.219514501,1.413919464,3.275170668
0.785491112,0.993299365,5.564091768,0.150861228,1.381570974,3.281141941
0.555537647,0.973990028,5.205942386,1.022876931,2.73432724,3.142789194
0.715075058,0.890948966,5.400240224,-0.010665824,2.277728535,3.007732385
0.603355788,1.203697207,4.735865486,0.572221663,1.984701847,3.996313844
0.648898758,1.644656735,4.773169399,-0.206786877,1.502301849,4.380274611
0.936896414,1.115223343,5.65456514,0.37573963,2.114315942,3.69064369
0.301953356,1.578991132,5.88626328,0.547355848,2.610884297,3.538839403
0.560575291,1.238372201,6.500206045,0.400025775,2.689615785,3.492102833
0.449296185,1.353427485,5.96114052,1.311249132,2.990249647,3.645845231
0.452734742,0.746124585,5.75254784,0.747716005,3.330583708,4.467653142
0.949738408,1.141244902,4.954669513,0.849145644,3.12109787,5.260765738
0.696515096,0.813473977,4.978241906,0.746641381,2.89360254,5.648313576
0.839633174,1.031437079,4.56716935,0.766567233,2.551970386,5.545845553
0.538509715,1.435981961,4.670744588,0.252700338,2.509729058,5.791008288
0.640928753,1.05876533,5.47405504,0.419636585,2.483047368,5.045160775
0.320601475,0.896623189,5.238101623,1.537514063,3.716234553,5.015046138
0.566344201,1.338613112,4.786166347,0.825405363,3.908981981,5.137976158
0.577293673,0.831928857,4.892061804,0.937148404,3.684877456,6.065643299
0.181173436,0.679317653,4.942895708,1.676596707,4.492769448,6.737647894
0.939881823,0.913224638,4.214474259,0.573478532,3.219465459,6.225047268
0.356881456,1.084050405,3.781196062,0.705643198,2.987276232,6.784202855
0.105552387,0.754615146,3.697160182,1.580202559,4.045161227,5.818430489
0.511086624,0.717380353,3.631359738,1.496173227,3.813474642,5.084532803
0.831258245,1.007747199,3.836810053,0.837760108,3.456098917,5.646851769
0.931744281,0.898137513,4.081559938,0.982641954,3.391768836,6.048514203
0.701887888,1.421322822,4.270425258,1.30026921,3.988840853,5.702572615
0.858914575,0.884728371,4.783380643,1.458503008,4.587243168,6.093970151
0.406239759,1.126214689,4.181103272,2.171781881,5.638836125,6.61827567
0.223450847,0.422426754,4.313977886,1.699501181,5.524615055,7.217990392
0.532653387,1.225265913,4.202243732,2.257419023,5.733737475,8.534118399
0.167211347,0.409574222,4.044407651,1.730359569,5.544167284,8.854267
0.302184459,0.904553735,3.335542286,2.199460092,5.310762566,9.086929483
0.754226708,1.034525608,3.339761009,1.823196763,5.274606142,9.393556093
0.416083857,1.256474979,4.122204225,1.724406247,5.699719731,9.140169178
0.373761495,0.991259847,4.08068082,2.422350735,5.984510618,8.479449555
0.118451639,0.7524952,4.505673849,2.544328109,6.837232025,9.15610256
0.996089461,0.608735277,3.898470803,1.867111719,6.750585417,9.229646807
0.882500186,0.454355894,4.180137168,1.738442624,6.106289768,10.29670052
0.600181191,1.009465179,3.735418394,1.602413509,5.120785859,9.91775092
0.379727822,0.713378778,3.965946431,1.742726407,5.248630634,9.277030226
0.703420838,0.778165147,3.906283272,2.181845159,5.794864619,9.17962611
0.429365975,0.813511407,4.1194937,2.478552303,6.605526471,8.304423144
0.184003585,0.783398248,3.833702444,2.432899478,6.173138251,8.272562753
0.664792205,0.420141488,3.879625786,2.486711105,6.161710311,8.938756802
0.59136474,0.804958223,3.932653733,1.822738823,5.887973774,9.725306432
0.119859617,0.756019114,3.856761687,2.308506456,6.457843432,9.773706051
0.050635194,0.903023596,4.206831962,2.207474828,6.328344665,9.595411183
0.131832588,0.396361679,4.046959207,1.811494547,5.438810866,9.730100071
0.008171011,0.982009474,4.003619886,2.15995636,6.059239741,9.942956177
0.070461796,1.006425788,4.481325296,2.297712427,5.835344991,8.911592798
0.021851191,0.973454459,4.66475964,2.310537969,6.216600752,9.323541884
0.255358261,0.670464366,5.046614039,2.41215824,6.562045194,9.55627171
0.56323445,0.30283373,5.072765098,2.9501261,6.938949481,9.694160066
0.942880918,0.82632287,3.871847818,2.308207919,7.191993009,10.27035605
0.656820489,0.460788235,3.795009158,1.515922734,5.792338583,10.56083782
0.065066904,0.070548561,3.700339097,2.127061776,5.93928226,10.89294717
0.894318653,0.488780293,3.640288088,1.790211068,5.285941666,10.09364175
0.301098872,0.340388021,3.628213848,1.80093158,5.643173613,9.483897674
0.273080828,0.444287054,3.143219427,2.222148944,5.520404283,9.34596131
0.16986956,0.776222161,3.560793739,1.882180065,5.674793956,8.747159633
0.328571144,0.018790622,3.602761939,2.26253698,5.785010135,8.510056874
0.810970205,0.042293151,2.684848463,2.076322873,5.977621654,8.835317211
0.993261289,0.191978278,2.692555436,1.726269082,5.370238523,8.884375372
0.890655666,0.619667901,2.778621299,1.970774803,5.708694974,8.652786817
0.062660229,-0.054600055,3.227874728,2.055715717,5.643186454,8.230354284
0.314809986,0.75561013,2.754137493,2.35567036,6.479975665,8.844528215
0.135878504,-0.084199566,3.088415888,1.740279748,6.00021326,8.40338994
0.075908906,0.22227982,2.642834002,2.419381827,6.749656553,8.88561896
0.336401947,-0.123193591,2.896865139,1.417752269,6.293719929,8.799540289
0.050448859,0.483014714,2.230366689,1.431809278,5.162247732,9.353403591
0.714315019,-0.197617717,2.41654397,1.440591708,5.263039913,9.581050742
0.122280307,0.422006557,1.904088954,2.030613494,5.840914466,8.623647182
0.704679999,0.073034302,2.377231998,1.275851387,4.84194442,8.587818567
0.861361317,-0.296570387,2.311273713,1.699936202,4.542056051,9.081329505
0.686401436,-0.293451552,2.249750918,1.004548472,3.918045272,8.535884266
0.23015802,0.505259069,1.512265048,0.457777445,3.583252876,7.519087956
0.523560596,-0.004636153,1.65236947,1.23573028,3.555523136,7.225074161
0.285200239,-0.348019754,2.136829956,0.944336812,3.233584693,6.9655065
0.696937871,-0.152603849,1.687320738,0.997771331,2.881972249,6.585435338
0.778267025,0.30126436,1.488351244,0.70009479,2.436411476,5.989746061
0.751540857,-0.147907571,2.087104893,0.448435701,2.785794835,5.661971172
0.544176072,0.257562377,2.166405757,1.035792812,3.353734164,4.783095377
0.689221554,0.061912393,2.384024356,0.986973988,3.848204556,4.816357294
0.784393727,0.291821022,2.351151586,1.154597963,3.587316973,5.584753433
0.578732584,0.1370613,2.530241646,0.636270154,3.670030088,5.937659633
0.137029676,0.139553102,2.00009791,0.284847977,3.237188417,5.567541947
0.266745368,0.016021582,1.799909285,0.859847487,3.599214545,5.604506613
0.344752521,0.052783781,1.88414908,0.527160653,3.409061737,5.656376666
0.202437469,0.309494776,2.134323671,0.444667454,2.883798837,6.195642736
0.336537344,0.35013218,2.767783531,0.265829972,2.847547955,6.145190489
0.587043897,-0.444592101,3.135120938,0.433243978,2.74055044,5.983943193
0.56828115,-0.064175926,2.085257519,0.104927132,2.570260469,5.481559382
0.207582929,-0.031270342,1.790056075,-0.41534374,1.720633014,5.364031078
0.379679279,0.158587254,1.247012792,0.091746688,1.602432712,5.351171946
0.637180949,-0.542605702,1.237742006,0.374920967,1.391830652,4.854610148
0.144185361,-0.001461302,0.523036963,0.129461469,1.896741244,4.512636625
0.208652023,-0.143544094,1.065128062,-1.033031201,0.981289421,3.316468366
0.524224575,-0.513617914,0.621192746,0.110935562,1.029013283,3.373780618
0.183295548,0.304494537,0.347406077,-0.824329344,0.194045834,2.555037795
0.306618394,-0.167706354,1.375608207,-1.191857712,-0.846134581,2.731967378
0.62042203,0.209883363,1.2909868,-0.094660212,-0.473178734,1.79236598
0.35610504,-0.045498343,2.064492557,-0.817445672,-0.480260848,1.013359976
0.88583934,-0.436075022,2.34328584,-0.565226954,-0.74836337,0.984374605
0.776265406,0.129228501,2.117939077,-0.217786613,-0.239069895,0.703763158
0.400086426,-0.40721696,2.552053555,-0.704312555,-0.699296747,0.020405161
0.165632771,-0.317591717,1.865603269,-0.216798703,0.066909074,0.057519464
0.031330119,-0.194859331,1.662906405,-0.888223709,-0.084904101,-0.425015897
0.610833613,-0.578319101,1.207207689,-1.05688546,-0.645519153,0.078567476
0.808506394,-0.247873258,1.148647938,-1.138501919,-1.353494527,0.765426309
0.150523402,-0.662038354,1.324834898,-1.147380732,-1.491956415,0.178002196
0.953893812,-0.049501002,1.151024681,-0.439763113,-0.637549932,-0.67700219
0.578040478,-0.291027406,1.176043173,-1.124876291,-0.624869497,-0.425905613
0.473856632,0.25308523,1.542481581,-0.472655659,-0.482182373,-0.511728124
0.070355871,-0.732793619,2.109393496,-0.943119106,-0.534339979,0.302321767
0.591896343,-0.539371247,1.25108927,-0.352478413,0.059959013,0.54469466
0.601337908,-0.144114105,1.100205996,-1.430074573,-0.809314105,-0.000410151
0.251960177,0.057212098,0.997058937,-1.160662036,-1.255132124,0.177846144
0.935393578,-0.199281193,1.700259452,-1.215229392,-0.889118421,0.440650501
0.300659289,-0.016826386,2.002887707,-0.379411742,-0.425759027,0.299152222
0.610878228,-0.669766024,2.081213095,-0.894595142,-0.67279399,-0.438684897
0.486135992,-0.288230846,1.045737951,-1.071767463,-0.565264566,-0.304233556
0.730127818,-0.522460247,0.888087088,-1.488853564,-1.580085213,0.08066088
0.79600867,-0.176655894,0.652090677,-0.681050261,-1.439959702,-0.031701139
0.485620997,-0.086065514,0.49112195,-1.34626906,-1.970078884,-1.006093521
0.698376356,0.096632473,0.911721177,-0.891618427,-1.544378635,-1.241161442
0.941735316,-0.132742252,1.183677351,-0.551721995,-1.00585394,-1.217906546
0.343758644,0.132374665,1.32512695,-0.628340007,-0.552109248,-1.424029838
0.212615347,-0.12630438,1.49284963,-1.05006518,-0.764324958,-1.234549557
0.997119224,-0.016886088,1.822034199,-0.61955049,-0.154972874,-0.084457544
0.431712191,-0.666165981,2.23202932,-0.639927526,-0.160880588,0.321187628
0.225047378,-0.309480253,1.737645373,0.029624233,0.555454066,0.334131946
0.967982528,0.163629361,1.130540409,-0.710388043,-0.117954194,0.564479591
0.932703587,0.159552908,1.521105946,-0.474630662,0.354527211,1.436219879
0.533321434,-0.599317697,1.801477888,0.239637487,1.424958826,1.45794953
0.135388184,-0.668491391,1.034175579,-0.072843954,1.521004228,1.227439314
0.408570609,-0.762220633,0.544953593,-1.052952796,0.928277722,1.685780045
0.251925049,0.116100508,-0.152299197,-0.620678146,0.193064999,2.325738224
0.174722926,0.203159468,0.871079923,-0.308293649,0.103819146,2.012002207
0.15953341,-0.082071566,1.387353049,0.308110082,0.955288969,2.106379455
0.595335449,-0.425628114,1.163038857,0.622673318,1.840881896,1.686099937
0.889253499,-0.616465052,0.539234882,0.405199248,1.725229467,1.943913828
0.683979402,-0.018993126,0.817493433,-0.661286755,0.777833614,3.035512911
0.663345094,-0.259235464,1.411000193,-0.5120576,0.208916888,3.225166829
0.779050505,-0.34212418,1.265487434,-0.209160327,0.016049289,2.932004508
0.067149049,0.186997849,1.215772672,0.00250156,0.726337429,1.903280342
0.528581012,-0.390346974,1.589686137,0.446507339,1.642034122,1.877387166
0.788201559,-0.176918671,1.605165829,0.636932367,2.512211873,1.593019928
0.786415488,-0.719147347,1.908446496,-0.217738995,1.912877848,2.645534845
0.575590286,-0.233013285,0.958848029,0.678598476,2.401778824,3.849163073
0.392982645,0.09287924,1.112393773,0.336227307,1.755306945,3.647716112
0.642131395,-0.646685921,1.454076426,0.8637968,2.260556221,3.724021047
0.212053682,0.0581552,0.809322109,1.089346031,2.550029492,4.024931307
0.964933593,-0.508027285,0.700900673,0.40604973,2.189231862,3.843644871
0.714289391,0.127054518,0.84366289,0.926928469,2.345495504,4.565096141
0.406814578,-0.556294284,1.074237152,0.079568654,1.918626081,4.679478187
0.489822302,0.027306358,0.40970208,0.786384455,2.379906981,4.41075532
0.26052898,0.199028152,0.658051636,0.06708719,1.857850968,4.154038597
0.238272915,-0.147499867,1.606215447,1.429612741,2.810132687,4.138791811
0.855140557,-0.447598347,1.834305288,1.420452464,3.533673998,3.386044954
0.765003559,-0.062232613,1.385002697,1.174924239,3.321959176,3.977024458
0.578546659,0.091245082,1.343199968,0.830960954,3.160442217,5.190843312
0.49568179,-0.529994246,1.679286774,1.140874788,3.896009203,5.442111972
0.145116877,-0.439978963,1.448897852,1.632826101,3.904204054,5.490820234
0.361178112,0.263726951,0.766524076,0.501740845,3.202911839,6.031903583
0.872771604,-0.318621558,1.247090201,0.938985456,2.891463699,5.978297483
0.518024419,-0.255482256,1.10012385,1.143876111,3.681893485,5.398027251
0.773160549,-0.143217237,0.84817538,1.108726575,4.105638993,5.247455351
0.854966741,0.373158696,1.199394999,1.207380214,4.109689137,5.952124094
0.748337866,-0.376994633,1.890778222,1.81468649,4.125809059,6.231684254
0.960182005,-0.0488477,1.769536202,1.722271621,4.470701337,6.204379501
0.834760793,-0.209596519,1.867288066,0.791816791,3.98600649,6.105823825
0.126848182,-0.325540896,1.150973103,1.710755158,4.605288294,6.737612511
0.073319449,0.172592165,0.911085424,0.966323526,4.206513332,6.22935495
0.942526674,-0.085012883,0.854719026,0.954402927,4.193883686,6.968843996
0.358880004,0.128047361,1.319685685,1.68786413,4.21415201,6.496385907
0.633312564,-0.243863004,1.074810815,1.712626391,4.76614061,6.40576381
0.687938036,-0.025451077,1.136020952,1.944732143,4.932756135,6.851646278
0.173856055,0.080423512,1.689190597,1.145130347,4.131168616,7.746935352
0.561945584,-0.102618329,1.801902763,1.391583154,4.351974976,7.791282631
0.502572177,0.231715174,1.846764416,1.547489144,4.905109446,7.558061371
0.521358303,0.435030792,1.815129181,1.468447625,5.212373152,7.747435553
0.187137478,-0.372960562,1.699666308,1.947790638,4.887157521,7.49833923
0.831040546,-0.053198832,1.777716062,1.600430016,4.896279172,8.014623892
0.571794062,-0.129426034,2.023288924,1.200133174,4.668198367,7.496718842
0.619062431,-0.178101102,1.80398771,1.630334525,4.283342555,7.272397773
0.747040542,0.25992521,1.213120852,1.975809081,4.558040611,7.489822403
0.968097476,0.169378667,1.955223836,1.856967426,4.638629779,7.43324999
0.937596785,0.045692497,1.71626782,2.290192193,5.54833916,7.359909454
0.871370816,-0.172479181,2.07897261,2.207751377,6.184824875,7.176602664
0.044764846,-0.126997643,1.525747813,1.64884084,6.114500495,7.569495551
0.860871113,-0.131636587,1.459511383,1.229558375,4.845807995,8.118636497
0.612615308,0.450327875,1.874001906,1.070367553,3.93014679,9.158460065
0.456130584,-0.177639748,1.74764332,1.087738331,3.421034327,8.738187874
0.393021417,-0.181134177,1.199965898,1.593137893,4.08312695,7.76148787
0.613949217,0.290299082,1.382802954,0.774507946,3.154310161,6.989170717
0.966954985,0.580061115,1.746307022,1.59105784,4.224729122,7.184565838
0.594646236,0.035001702,2.729457901,1.143100401,4.283307005,6.593659154
0.773474545,0.771477666,2.394615118,1.888583852,5.147800102,6.436920051
0.209776528,0.693814678,2.412665229,1.363908429,4.532160285,7.172640501
0.764090283,0.131711667,3.168825925,1.555815592,4.959024202,7.836272187
0.396947838,0.792589421,2.672917781,1.972714066,5.251025452,7.916108041
0.950140582,-0.107316698,2.828007825,1.208945707,4.393174309,7.624407366
0.610219874,0.84148428,2.410781074,2.055215473,4.523942493,7.801981739
0.152984286,0.341490215,3.268092054,1.025763808,3.856198419,7.62496466
0.165209736,0.51155314,3.456624892,1.662666089,4.315309487,7.050998922
0.075784307,0.482669586,2.985804131,0.89650049,3.958676961,6.812520043
0.166785646,0.09952713,3.160690725,1.586039157,4.431314861,6.601825411
0.308099267,0.126955715,2.635392176,0.942565475,4.375124844,6.649863368
0.686705811,0.912182291,2.483909909,0.353716204,3.933390506,7.036203798
0.481645659,0.47379158,3.214750367,0.226572531,3.51377436,7.05120681
0.279060346,0.929612579,2.858491458,1.264352591,3.585224832,6.692088133
0.385185558,0.155057989,3.551156278,0.511876463,3.017061106,6.552415151
0.238936174,0.492116078,3.128702386,0.918833132,2.805918375,5.80829795
0.015633945,1.021409826,3.46648716,0.153502786,2.545313885,5.59589457
0.513598592,0.45094935,4.217017528,0.961322275,3.232371836,5.212596407
0.306673388,0.418496821,4.214752189,1.088406401,3.07278463,4.974466476
0.831003309,0.236599714,4.084318884,0.382082868,2.357794853,5.416530235
0.129078499,0.193042189,3.528283145,0.759321714,2.773550606,5.139598161
0.924642234,0.51261071,3.363612222,0.159759797,2.692535571,4.287270911
0.758699359,0.377819031,3.60735658,0.558318475,2.834480143,4.572384889
0.153762237,0.553291545,2.969834719,0.711775976,2.389751427,4.650961647
0.198769311,0.314561514,2.743835459,-0.203826396,2.133624939,4.751964225
0.00735115,0.503146497,2.864898257,0.515995278,2.265120934,5.00886155
0.308297228,0.600229616,2.468084561,0.381321409,1.717916663,4.898700676
0.690935005,0.499629456,2.695406618,0.000472214,1.829898831,4.462075938
0.964298469,0.550842399,3.150828959,0.658955633,2.63100517,4.271483672
0.652998273,0.938217287,3.572657225,-0.164180128,2.20374314,3.849929407
0.039319612,0.434273465,4.1167087,0.235649274,1.556779472,4.479317791
0.085268253,1.0347901,3.951258123,0.51997089,2.106992235,4.728027306
0.865965827,0.352926949,3.810352591,0.345410322,2.384999952,3.531110419
0.087788497,0.469207134,3.222083177,-0.066062053,1.782606414,3.630580334
0.624137672,0.342501967,3.113098655,-0.155454455,1.022052833,4.018462902
0.803836807,0.580826823,3.291953856,0.148700189,1.37382407,3.507222737
0.243792047,1.185367378,3.281322398,-0.298345019,1.500883379,2.895607758
0.508942518,0.692589105,4.172505701,-0.284524466,1.424956256,2.901633466
0.400567387,1.336317243,3.59736953,0.341200909,1.869556546,2.622465255
0.776281684,0.976810866,3.79013952,-0.312379811,1.071557682,3.069316028
0.70216898,1.318136121,3.891228104,0.735383989,1.825497829,2.965698172
0.395740658,0.747111032,4.543365892,-0.063810365,1.833921464,2.583079638
0.918966417,1.026561528,4.162426485,0.427248385,1.795985771,2.796276549
0.390130965,1.404227597,4.320409447,-0.380090174,1.05304127,3.300943462
0.869251509,0.925387735,5.077080567,-0.07393674,0.874025658,3.114501248
0.250405039,1.068272995,4.592358386,0.27860363,1.504924164,2.91557432
0.106082181,1.310467818,4.725782419,-0.074322224,1.310853141,2.363870297
0.29841779,1.292381557,4.759876011,0.023095848,1.785950195,2.460869579
0.089334275,1.130394854,5.334974305,0.390308043,1.780380498,2.399154292
0.520395718,1.257279116,5.394622147,-0.04450883,1.944890549,2.496294017
0.914339038,1.124285355,5.35695848,-0.0794594,1.942836895,2.541045901
0.819359723,0.972174056,5.412780481,0.326532299,2.278167982,3.417811351
0.975640124,0.7845877,5.612049094,0.209353538,2.149392879,4.060213971
0.938975263,0.904959945,4.779276933,-0.199986731,1.239705829,3.691868197
0.585839012,1.196761488,4.786497582,-0.116027719,1.203961599,3.522846262
0.252346558,0.617327236,4.867987914,-0.260235859,1.152558057,3.235623378
0.127978979,0.662964467,4.811913629,0.111321208,1.484344346,2.837284421
0.473597761,1.591386667,4.577934864,-0.296705388,1.198858598,2.837432051
0.51055863,0.81419677,4.685851851,0.217069899,1.074184982,2.560688107
